"zentriert","bilderrahmen-fixed src","hauptlink","hauptlink href","inline-table","flaggenrahmen src","inline-table href","tiny_wappen src","hauptlink 2","flaggenrahmen src 2","inline-table 2","inline-table href 2","rechts","rechts href","flaggenrahmen src 3"
"31","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Jarrod Bowen","https://www.transfermarkt.us/jarrod-bowen/profil/spieler/314875","Right Winger","https://tmssl.akamaized.net/images/flagge/verysmall/189.png?lm=1520611569","https://www.transfermarkt.us/west-ham-united/startseite/verein/379/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/379.png?lm=1464675260","West Ham","https://tmssl.akamaized.net/images/flagge/verysmall/189.png?lm=1520611569","Premier League","https://www.transfermarkt.us/premier-league/transfers/wettbewerb/GB1/saison_id/2019","€21.30m","https://www.transfermarkt.us/jumplist/transfers/spieler/314875/transfer_id/2782552",""
"32","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Luis Muriel","https://www.transfermarkt.us/luis-muriel/profil/spieler/119228","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/83.png?lm=1520611569","https://www.transfermarkt.us/atalanta-bergamo/startseite/verein/800/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/800.png?lm=1438547428","Atalanta BC","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","Serie A","https://www.transfermarkt.us/serie-a/transfers/wettbewerb/IT1/saison_id/2019","€21.20m","https://www.transfermarkt.us/jumplist/transfers/spieler/119228/transfer_id/2517341",""
"33","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Matteo Politano","https://www.transfermarkt.us/matteo-politano/profil/spieler/165895","Right Winger","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","https://www.transfermarkt.us/inter-mailand/startseite/verein/46/saison_id/2019","","Inter","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","Serie A","https://www.transfermarkt.us/serie-a/transfers/wettbewerb/IT1/saison_id/2019","€21.10m","https://www.transfermarkt.us/jumplist/transfers/spieler/165895/transfer_id/2514737",""
"34","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Paco Alcácer","https://www.transfermarkt.us/paco-alcacer/profil/spieler/126716","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/157.png?lm=1520611569","https://www.transfermarkt.us/borussia-dortmund/startseite/verein/16/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/16.png?lm=1396275280","Bor. Dortmund","https://tmssl.akamaized.net/images/flagge/verysmall/40.png?lm=1520612525","Bundesliga","https://www.transfermarkt.us/bundesliga/transfers/wettbewerb/L1/saison_id/2019","€21.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/126716/transfer_id/2318806",""
"35","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Raphinha","https://www.transfermarkt.us/raphinha/profil/spieler/411295","Right Winger","https://tmssl.akamaized.net/images/flagge/verysmall/26.png?lm=1520611569","https://www.transfermarkt.us/fc-stade-rennes/startseite/verein/273/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/273.png?lm=1408779098","Rennes","https://tmssl.akamaized.net/images/flagge/verysmall/50.png?lm=1520611569","Ligue 1","https://www.transfermarkt.us/ligue-1/transfers/wettbewerb/FR1/saison_id/2019","€21.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/411295/transfer_id/2632063","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569"
"36","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Kasper Dolberg","https://www.transfermarkt.us/kasper-dolberg/profil/spieler/283196","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/39.png?lm=1520611569","https://www.transfermarkt.us/ogc-nizza/startseite/verein/417/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/417.png?lm=1408779490","OGC Nice","https://tmssl.akamaized.net/images/flagge/verysmall/50.png?lm=1520611569","Ligue 1","https://www.transfermarkt.us/ligue-1/transfers/wettbewerb/FR1/saison_id/2019","€20.50m","https://www.transfermarkt.us/jumplist/transfers/spieler/283196/transfer_id/2626452",""
"37","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Erling Haaland","https://www.transfermarkt.us/erling-haaland/profil/spieler/418560","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/125.png?lm=1520611569","https://www.transfermarkt.us/borussia-dortmund/startseite/verein/16/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/16.png?lm=1396275280","Bor. Dortmund","https://tmssl.akamaized.net/images/flagge/verysmall/40.png?lm=1520612525","Bundesliga","https://www.transfermarkt.us/bundesliga/transfers/wettbewerb/L1/saison_id/2019","€20.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/418560/transfer_id/2737490",""
"38","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Raúl de Tomás","https://www.transfermarkt.us/raul-de-tomas/profil/spieler/162038","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/157.png?lm=1520611569","https://www.transfermarkt.us/benfica-lissabon/startseite/verein/294/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/294.png?lm=1535908439","Benfica","https://tmssl.akamaized.net/images/flagge/verysmall/136.png?lm=1520611569","Liga NOS","https://www.transfermarkt.us/liga-nos/transfers/wettbewerb/PO1/saison_id/2019","€20.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/162038/transfer_id/2536633","https://tmssl.akamaized.net/images/flagge/verysmall/43.png?lm=1520611569"
"39","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Dodi Lukébakio","https://www.transfermarkt.us/dodi-lukebakio/profil/spieler/303259","Right Winger","https://tmssl.akamaized.net/images/flagge/verysmall/19.png?lm=1520611569","https://www.transfermarkt.us/hertha-bsc/startseite/verein/44/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/44.png?lm=1656580875","Hertha BSC","https://tmssl.akamaized.net/images/flagge/verysmall/40.png?lm=1520612525","Bundesliga","https://www.transfermarkt.us/bundesliga/transfers/wettbewerb/L1/saison_id/2019","€20.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/303259/transfer_id/2585099","https://tmssl.akamaized.net/images/flagge/verysmall/193.png?lm=1520611569"
"40","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Maximilian Philipp","https://www.transfermarkt.us/maximilian-philipp/profil/spieler/143891","Second Striker","https://tmssl.akamaized.net/images/flagge/verysmall/40.png?lm=1520612525","https://www.transfermarkt.us/dinamo-moskau/startseite/verein/121/saison_id/2019","","Dinamo Moscow","https://tmssl.akamaized.net/images/flagge/verysmall/141.png?lm=1520611569","Premier Liga","https://www.transfermarkt.us/premier-liga/transfers/wettbewerb/RU1/saison_id/2019","€20.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/143891/transfer_id/2597929",""
"41","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Youssef En-Nesyri","https://www.transfermarkt.us/youssef-en-nesyri/profil/spieler/433049","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/107.png?lm=1520611569","https://www.transfermarkt.us/fc-sevilla/startseite/verein/368/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/368.png?lm=1408655455","Sevilla FC","https://tmssl.akamaized.net/images/flagge/verysmall/157.png?lm=1520611569","LaLiga","https://www.transfermarkt.us/laliga/transfers/wettbewerb/ES1/saison_id/2019","€20.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/433049/transfer_id/2761071",""
"42","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Daniel Podence","https://www.transfermarkt.us/daniel-podence/profil/spieler/256977","Left Winger","https://tmssl.akamaized.net/images/flagge/verysmall/136.png?lm=1520611569","https://www.transfermarkt.us/wolverhampton-wanderers/startseite/verein/543/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/543.png?lm=1467496784","Wolves","https://tmssl.akamaized.net/images/flagge/verysmall/189.png?lm=1520611569","Premier League","https://www.transfermarkt.us/premier-league/transfers/wettbewerb/GB1/saison_id/2019","€19.60m","https://www.transfermarkt.us/jumplist/transfers/spieler/256977/transfer_id/2778803",""
"43","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Oliver McBurnie","https://www.transfermarkt.us/oliver-mcburnie/profil/spieler/298477","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/190.png?lm=1520611569","https://www.transfermarkt.us/sheffield-united/startseite/verein/350/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/350.png?lm=1409254138","Sheff Utd","https://tmssl.akamaized.net/images/flagge/verysmall/189.png?lm=1520611569","Premier League","https://www.transfermarkt.us/premier-league/transfers/wettbewerb/GB1/saison_id/2019","€19.10m","https://www.transfermarkt.us/jumplist/transfers/spieler/298477/transfer_id/2586353","https://tmssl.akamaized.net/images/flagge/verysmall/189.png?lm=1520611569"
"44","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Salomón Rondón","https://www.transfermarkt.us/salomon-rondon/profil/spieler/80197","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/182.png?lm=1520611569","https://www.transfermarkt.us/dalian-professional/startseite/verein/33304/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/33304.png?lm=1579630884","DL Pro","https://tmssl.akamaized.net/images/flagge/verysmall/34.png?lm=1520611569","Super League","https://www.transfermarkt.us/chinese-super-league/transfers/wettbewerb/CSL/saison_id/2019","€18.27m","https://www.transfermarkt.us/jumplist/transfers/spieler/80197/transfer_id/2562021",""
"45","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Pablo Sarabia","https://www.transfermarkt.us/pablo-sarabia/profil/spieler/74230","Right Winger","https://tmssl.akamaized.net/images/flagge/verysmall/157.png?lm=1520611569","https://www.transfermarkt.us/fc-paris-saint-germain/startseite/verein/583/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/583.png?lm=1522312728","Paris SG","https://tmssl.akamaized.net/images/flagge/verysmall/50.png?lm=1520611569","Ligue 1","https://www.transfermarkt.us/ligue-1/transfers/wettbewerb/FR1/saison_id/2019","€18.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/74230/transfer_id/2532826",""
"46","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Patrick Cutrone","https://www.transfermarkt.us/patrick-cutrone/profil/spieler/265078","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","https://www.transfermarkt.us/wolverhampton-wanderers/startseite/verein/543/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/543.png?lm=1467496784","Wolves","https://tmssl.akamaized.net/images/flagge/verysmall/189.png?lm=1520611569","Premier League","https://www.transfermarkt.us/premier-league/transfers/wettbewerb/GB1/saison_id/2019","€18.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/265078/transfer_id/2581994",""
"47","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Allan Saint-Maximin","https://www.transfermarkt.us/allan-saint-maximin/profil/spieler/272642","Left Winger","https://tmssl.akamaized.net/images/flagge/verysmall/50.png?lm=1520611569","https://www.transfermarkt.us/newcastle-united/startseite/verein/762/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/762.png?lm=1472921161","Newcastle","https://tmssl.akamaized.net/images/flagge/verysmall/189.png?lm=1520611569","Premier League","https://www.transfermarkt.us/premier-league/transfers/wettbewerb/GB1/saison_id/2019","€18.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/272642/transfer_id/2587010","https://tmssl.akamaized.net/images/flagge/verysmall/251.png?lm=1520611569"
"48","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Ademola Lookman","https://www.transfermarkt.us/ademola-lookman/profil/spieler/406040","Second Striker","https://tmssl.akamaized.net/images/flagge/verysmall/124.png?lm=1520611569","https://www.transfermarkt.us/rasenballsport-leipzig/startseite/verein/23826/saison_id/2019","","RB Leipzig","https://tmssl.akamaized.net/images/flagge/verysmall/40.png?lm=1520612525","Bundesliga","https://www.transfermarkt.us/bundesliga/transfers/wettbewerb/L1/saison_id/2019","€18.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/406040/transfer_id/2573901","https://tmssl.akamaized.net/images/flagge/verysmall/189.png?lm=1520611569"
"49","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Matheus Cunha","https://www.transfermarkt.us/matheus-cunha/profil/spieler/517894","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/26.png?lm=1520611569","https://www.transfermarkt.us/hertha-bsc/startseite/verein/44/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/44.png?lm=1656580875","Hertha BSC","https://tmssl.akamaized.net/images/flagge/verysmall/40.png?lm=1520612525","Bundesliga","https://www.transfermarkt.us/bundesliga/transfers/wettbewerb/L1/saison_id/2019","€18.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/517894/transfer_id/2780499",""
"50","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Martin Braithwaite","https://www.transfermarkt.us/martin-braithwaite/profil/spieler/95732","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/39.png?lm=1520611569","https://www.transfermarkt.us/fc-barcelona/startseite/verein/131/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/131.png?lm=1406739548","Barcelona","https://tmssl.akamaized.net/images/flagge/verysmall/157.png?lm=1520611569","LaLiga","https://www.transfermarkt.us/laliga/transfers/wettbewerb/ES1/saison_id/2019","€18.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/95732/transfer_id/2806996",""
"51","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Pedro Neto","https://www.transfermarkt.us/pedro-neto/profil/spieler/487465","Right Winger","https://tmssl.akamaized.net/images/flagge/verysmall/136.png?lm=1520611569","https://www.transfermarkt.us/wolverhampton-wanderers/startseite/verein/543/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/543.png?lm=1467496784","Wolves","https://tmssl.akamaized.net/images/flagge/verysmall/189.png?lm=1520611569","Premier League","https://www.transfermarkt.us/premier-league/transfers/wettbewerb/GB1/saison_id/2019","€17.90m","https://www.transfermarkt.us/jumplist/transfers/spieler/487465/transfer_id/2587127",""
"52","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Daniel James","https://www.transfermarkt.us/daniel-james/profil/spieler/319301","Right Winger","https://tmssl.akamaized.net/images/flagge/verysmall/191.png?lm=1520611569","https://www.transfermarkt.us/manchester-united/startseite/verein/985/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/985.png?lm=1457975903","Man Utd","https://tmssl.akamaized.net/images/flagge/verysmall/189.png?lm=1520611569","Premier League","https://www.transfermarkt.us/premier-league/transfers/wettbewerb/GB1/saison_id/2019","€17.80m","https://www.transfermarkt.us/jumplist/transfers/spieler/319301/transfer_id/2498991","https://tmssl.akamaized.net/images/flagge/verysmall/189.png?lm=1520611569"
"53","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Gabriel Barbosa","https://www.transfermarkt.us/gabriel-barbosa/profil/spieler/244275","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/26.png?lm=1520611569","https://www.transfermarkt.us/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/614.png?lm=1551023331","Flamengo","https://tmssl.akamaized.net/images/flagge/verysmall/26.png?lm=1520611569","Série A","https://www.transfermarkt.us/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2019","€17.50m","https://www.transfermarkt.us/jumplist/transfers/spieler/244275/transfer_id/2776280",""
"54","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Munas Dabbur","https://www.transfermarkt.us/munas-dabbur/profil/spieler/145866","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/74.png?lm=1520611569","https://www.transfermarkt.us/fc-sevilla/startseite/verein/368/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/368.png?lm=1408655455","Sevilla FC","https://tmssl.akamaized.net/images/flagge/verysmall/157.png?lm=1520611569","LaLiga","https://www.transfermarkt.us/laliga/transfers/wettbewerb/ES1/saison_id/2019","€17.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/145866/transfer_id/2372801",""
"55","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Carlos Vinícius","https://www.transfermarkt.us/carlos-vinicius/profil/spieler/525287","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/26.png?lm=1520611569","https://www.transfermarkt.us/benfica-lissabon/startseite/verein/294/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/294.png?lm=1535908439","Benfica","https://tmssl.akamaized.net/images/flagge/verysmall/136.png?lm=1520611569","Liga NOS","https://www.transfermarkt.us/liga-nos/transfers/wettbewerb/PO1/saison_id/2019","€17.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/525287/transfer_id/2566988",""
"56","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Ché Adams","https://www.transfermarkt.us/che-adams/profil/spieler/346779","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/190.png?lm=1520611569","https://www.transfermarkt.us/fc-southampton/startseite/verein/180/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/180.png?lm=1444560086","Southampton","https://tmssl.akamaized.net/images/flagge/verysmall/189.png?lm=1520611569","Premier League","https://www.transfermarkt.us/premier-league/transfers/wettbewerb/GB1/saison_id/2019","€16.70m","https://www.transfermarkt.us/jumplist/transfers/spieler/346779/transfer_id/2531523","https://tmssl.akamaized.net/images/flagge/verysmall/189.png?lm=1520611569"
"57","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Andrea Petagna","https://www.transfermarkt.us/andrea-petagna/profil/spieler/199258","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","https://www.transfermarkt.us/ssc-neapel/startseite/verein/6195/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/6195.png?lm=1437135876","SSC Napoli","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","Serie A","https://www.transfermarkt.us/serie-a/transfers/wettbewerb/IT1/saison_id/2019","€16.60m","https://www.transfermarkt.us/jumplist/transfers/spieler/199258/transfer_id/2779477",""
"58","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Arnaut Danjuma","https://www.transfermarkt.us/arnaut-danjuma/profil/spieler/355861","Left Winger","https://tmssl.akamaized.net/images/flagge/verysmall/122.png?lm=1520611569","https://www.transfermarkt.us/afc-bournemouth/startseite/verein/989/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/989.png?lm=1457991811","Bournemouth","https://tmssl.akamaized.net/images/flagge/verysmall/189.png?lm=1520611569","Premier League","https://www.transfermarkt.us/premier-league/transfers/wettbewerb/GB1/saison_id/2019","€16.46m","https://www.transfermarkt.us/jumplist/transfers/spieler/355861/transfer_id/2584573","https://tmssl.akamaized.net/images/flagge/verysmall/124.png?lm=1520611569"
"59","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Stephan El Shaarawy","https://www.transfermarkt.us/stephan-el-shaarawy/profil/spieler/94529","Left Winger","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","https://www.transfermarkt.us/shanghai-shenhua/startseite/verein/3183/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/3183.png?lm=1645957920","SH Shenhua","https://tmssl.akamaized.net/images/flagge/verysmall/34.png?lm=1520611569","Super League","https://www.transfermarkt.us/chinese-super-league/transfers/wettbewerb/CSL/saison_id/2019","€16.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/94529/transfer_id/2543507","https://tmssl.akamaized.net/images/flagge/verysmall/2.png?lm=1520611569"
"60","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Quincy Promes","https://www.transfermarkt.us/quincy-promes/profil/spieler/182381","Left Winger","https://tmssl.akamaized.net/images/flagge/verysmall/122.png?lm=1520611569","https://www.transfermarkt.us/ajax-amsterdam/startseite/verein/610/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/610.png?lm=1657054414","Ajax","https://tmssl.akamaized.net/images/flagge/verysmall/122.png?lm=1520611569","Eredivisie","https://www.transfermarkt.us/eredivisie/transfers/wettbewerb/NL1/saison_id/2019","€15.70m","https://www.transfermarkt.us/jumplist/transfers/spieler/182381/transfer_id/2521495","https://tmssl.akamaized.net/images/flagge/verysmall/161.png?lm=1520611569"
"61","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Moussa Djenepo","https://www.transfermarkt.us/moussa-djenepo/profil/spieler/485424","Left Winger","https://tmssl.akamaized.net/images/flagge/verysmall/105.png?lm=1520611569","https://www.transfermarkt.us/fc-southampton/startseite/verein/180/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/180.png?lm=1444560086","Southampton","https://tmssl.akamaized.net/images/flagge/verysmall/189.png?lm=1520611569","Premier League","https://www.transfermarkt.us/premier-league/transfers/wettbewerb/GB1/saison_id/2019","€15.70m","https://www.transfermarkt.us/jumplist/transfers/spieler/485424/transfer_id/2506928",""
"62","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Neal Maupay","https://www.transfermarkt.us/neal-maupay/profil/spieler/217115","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/50.png?lm=1520611569","https://www.transfermarkt.us/brighton-amp-hove-albion/startseite/verein/1237/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/1237.png?lm=1492718902","Brighton","https://tmssl.akamaized.net/images/flagge/verysmall/189.png?lm=1520611569","Premier League","https://www.transfermarkt.us/premier-league/transfers/wettbewerb/GB1/saison_id/2019","€15.56m","https://www.transfermarkt.us/jumplist/transfers/spieler/217115/transfer_id/2591494","https://tmssl.akamaized.net/images/flagge/verysmall/9.png?lm=1520611569"
