"zentriert","bilderrahmen-fixed src","hauptlink","hauptlink href","inline-table","flaggenrahmen src","inline-table href","tiny_wappen src","hauptlink 2","flaggenrahmen src 2","inline-table 2","inline-table href 2","rechts","rechts href","flaggenrahmen src 3"
"34","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Sofyan Amrabat","https://www.transfermarkt.us/sofyan-amrabat/profil/spieler/287579","Defensive Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/107.png?lm=1520611569","https://www.transfermarkt.us/ac-florenz/startseite/verein/430/saison_id/2019","","Fiorentina","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","Serie A","https://www.transfermarkt.us/serie-a/transfers/wettbewerb/IT1/saison_id/2019","€19.50m","https://www.transfermarkt.us/jumplist/transfers/spieler/287579/transfer_id/2781149","https://tmssl.akamaized.net/images/flagge/verysmall/122.png?lm=1520611569"
"35","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Dennis Praet","https://www.transfermarkt.us/dennis-praet/profil/spieler/129588","Central Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/19.png?lm=1520611569","https://www.transfermarkt.us/leicester-city/startseite/verein/1003/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/1003.png?lm=1472229265","Leicester","https://tmssl.akamaized.net/images/flagge/verysmall/189.png?lm=1520611569","Premier League","https://www.transfermarkt.us/premier-league/transfers/wettbewerb/GB1/saison_id/2019","€19.20m","https://www.transfermarkt.us/jumplist/transfers/spieler/129588/transfer_id/2597187",""
"36","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Yusuf Yazici","https://www.transfermarkt.us/yusuf-yazici/profil/spieler/386726","Attacking Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569","https://www.transfermarkt.us/losc-lille/startseite/verein/1082/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/1082.png?lm=1529521041","LOSC Lille","https://tmssl.akamaized.net/images/flagge/verysmall/50.png?lm=1520611569","Ligue 1","https://www.transfermarkt.us/ligue-1/transfers/wettbewerb/FR1/saison_id/2019","€18.50m","https://www.transfermarkt.us/jumplist/transfers/spieler/386726/transfer_id/2592178",""
"37","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Aurélien Tchouaméni","https://www.transfermarkt.us/aurelien-tchouameni/profil/spieler/413112","Defensive Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/50.png?lm=1520611569","https://www.transfermarkt.us/as-monaco/startseite/verein/162/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/162.png?lm=1654781919","Monaco","https://tmssl.akamaized.net/images/flagge/verysmall/113.png?lm=1520611569","Ligue 1","https://www.transfermarkt.us/ligue-1/transfers/wettbewerb/FR1/saison_id/2019","€18.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/413112/transfer_id/2778504","https://tmssl.akamaized.net/images/flagge/verysmall/31.png?lm=1520611569"
"38","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Guus Til","https://www.transfermarkt.us/guus-til/profil/spieler/372267","Attacking Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/122.png?lm=1520611569","https://www.transfermarkt.us/spartak-moskau/startseite/verein/232/saison_id/2019","","Spartak Moscow","https://tmssl.akamaized.net/images/flagge/verysmall/141.png?lm=1520611569","Premier Liga","https://www.transfermarkt.us/premier-liga/transfers/wettbewerb/RU1/saison_id/2019","€18.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/372267/transfer_id/2591538",""
"39","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Pedri","https://www.transfermarkt.us/pedri/profil/spieler/683840","Central Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/157.png?lm=1520611569","https://www.transfermarkt.us/fc-barcelona/startseite/verein/131/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/131.png?lm=1406739548","Barcelona","https://tmssl.akamaized.net/images/flagge/verysmall/157.png?lm=1520611569","LaLiga","https://www.transfermarkt.us/laliga/transfers/wettbewerb/ES1/saison_id/2019","€17.50m","https://www.transfermarkt.us/jumplist/transfers/spieler/683840/transfer_id/2632328",""
"40","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Ismaël Bennacer","https://www.transfermarkt.us/ismael-bennacer/profil/spieler/351816","Defensive Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/4.png?lm=1520611569","https://www.transfermarkt.us/ac-mailand/startseite/verein/5/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/5.png?lm=1605166627","AC Milan","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","Serie A","https://www.transfermarkt.us/serie-a/transfers/wettbewerb/IT1/saison_id/2019","€17.20m","https://www.transfermarkt.us/jumplist/transfers/spieler/351816/transfer_id/2588446","https://tmssl.akamaized.net/images/flagge/verysmall/50.png?lm=1520611569"
"41","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Exequiel Palacios","https://www.transfermarkt.us/exequiel-palacios/profil/spieler/401578","Central Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/9.png?lm=1520611569","https://www.transfermarkt.us/bayer-04-leverkusen/startseite/verein/15/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/15.png?lm=1651221781","B. Leverkusen","https://tmssl.akamaized.net/images/flagge/verysmall/40.png?lm=1520612525","Bundesliga","https://www.transfermarkt.us/bundesliga/transfers/wettbewerb/L1/saison_id/2019","€17.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/401578/transfer_id/2726673",""
"42","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Douglas Luiz","https://www.transfermarkt.us/douglas-luiz/profil/spieler/447661","Central Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/26.png?lm=1520611569","https://www.transfermarkt.us/aston-villa/startseite/verein/405/saison_id/2019","","Aston Villa","https://tmssl.akamaized.net/images/flagge/verysmall/189.png?lm=1520611569","Premier League","https://www.transfermarkt.us/premier-league/transfers/wettbewerb/GB1/saison_id/2019","€16.80m","https://www.transfermarkt.us/jumplist/transfers/spieler/447661/transfer_id/2574290",""
"43","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Stefano Sturaro","https://www.transfermarkt.us/stefano-sturaro/profil/spieler/167859","Central Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","https://www.transfermarkt.us/genua-cfc/startseite/verein/252/saison_id/2019","","Genoa","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","Serie A","https://www.transfermarkt.us/serie-a/transfers/wettbewerb/IT1/saison_id/2019","€16.50m","https://www.transfermarkt.us/jumplist/transfers/spieler/167859/transfer_id/2396019",""
"44","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Philip Billing","https://www.transfermarkt.us/philip-billing/profil/spieler/320411","Central Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/39.png?lm=1520611569","https://www.transfermarkt.us/afc-bournemouth/startseite/verein/989/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/989.png?lm=1457991811","Bournemouth","https://tmssl.akamaized.net/images/flagge/verysmall/189.png?lm=1520611569","Premier League","https://www.transfermarkt.us/premier-league/transfers/wettbewerb/GB1/saison_id/2019","€16.50m","https://www.transfermarkt.us/jumplist/transfers/spieler/320411/transfer_id/2580244","https://tmssl.akamaized.net/images/flagge/verysmall/124.png?lm=1520611569"
"45","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Nahitan Nández","https://www.transfermarkt.us/nahitan-nandez/profil/spieler/315063","Central Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/179.png?lm=1520611569","https://www.transfermarkt.us/cagliari-calcio/startseite/verein/1390/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/1390.png?lm=1626441409","Cagliari Calcio","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","Serie A","https://www.transfermarkt.us/serie-a/transfers/wettbewerb/IT1/saison_id/2019","€16.20m","https://www.transfermarkt.us/jumplist/transfers/spieler/315063/transfer_id/2598734","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569"
"46","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Eljif Elmas","https://www.transfermarkt.us/eljif-elmas/profil/spieler/400489","Central Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/100.png?lm=1520611569","https://www.transfermarkt.us/ssc-neapel/startseite/verein/6195/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/6195.png?lm=1437135876","SSC Napoli","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","Serie A","https://www.transfermarkt.us/serie-a/transfers/wettbewerb/IT1/saison_id/2019","€16.20m","https://www.transfermarkt.us/jumplist/transfers/spieler/400489/transfer_id/2572732",""
"47","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Giovani Lo Celso","https://www.transfermarkt.us/giovani-lo-celso/profil/spieler/348795","Central Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/9.png?lm=1520611569","https://www.transfermarkt.us/tottenham-hotspur/startseite/verein/148/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/148.png?lm=1544345801","Tottenham","https://tmssl.akamaized.net/images/flagge/verysmall/189.png?lm=1520611569","Premier League","https://www.transfermarkt.us/premier-league/transfers/wettbewerb/GB1/saison_id/2019","Loan fee:","https://www.transfermarkt.us/jumplist/transfers/spieler/348795/transfer_id/2597017","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569"
"48","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Edson Álvarez","https://www.transfermarkt.us/edson-alvarez/profil/spieler/401356","Defensive Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/110.png?lm=1520611569","https://www.transfermarkt.us/ajax-amsterdam/startseite/verein/610/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/610.png?lm=1657054414","Ajax","https://tmssl.akamaized.net/images/flagge/verysmall/122.png?lm=1520611569","Eredivisie","https://www.transfermarkt.us/eredivisie/transfers/wettbewerb/NL1/saison_id/2019","€15.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/401356/transfer_id/2566405",""
"49","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Youssouf Fofana","https://www.transfermarkt.us/youssouf-fofana/profil/spieler/569598","Central Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/50.png?lm=1520611569","https://www.transfermarkt.us/as-monaco/startseite/verein/162/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/162.png?lm=1654781919","Monaco","https://tmssl.akamaized.net/images/flagge/verysmall/113.png?lm=1520611569","Ligue 1","https://www.transfermarkt.us/ligue-1/transfers/wettbewerb/FR1/saison_id/2019","€15.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/569598/transfer_id/2778520","https://tmssl.akamaized.net/images/flagge/verysmall/105.png?lm=1520611569"
"50","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Jakub Jankto","https://www.transfermarkt.us/jakub-jankto/profil/spieler/319160","Left Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/172.png?lm=1520611569","https://www.transfermarkt.us/sampdoria-genua/startseite/verein/1038/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/1038.png?lm=1520934353","Sampdoria","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","Serie A","https://www.transfermarkt.us/serie-a/transfers/wettbewerb/IT1/saison_id/2019","€14.50m","https://www.transfermarkt.us/jumplist/transfers/spieler/319160/transfer_id/2163676",""
"51","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Diadié Samassékou","https://www.transfermarkt.us/diadie-samassekou/profil/spieler/315604","Defensive Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/105.png?lm=1520611569","https://www.transfermarkt.us/tsg-1899-hoffenheim/startseite/verein/533/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/533.png?lm=1675591766","TSG Hoffenheim","https://tmssl.akamaized.net/images/flagge/verysmall/40.png?lm=1520612525","Bundesliga","https://www.transfermarkt.us/bundesliga/transfers/wettbewerb/L1/saison_id/2019","€14.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/315604/transfer_id/2608242",""
"52","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Joan Jordán","https://www.transfermarkt.us/joan-jordan/profil/spieler/263727","Central Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/157.png?lm=1520611569","https://www.transfermarkt.us/fc-sevilla/startseite/verein/368/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/368.png?lm=1408655455","Sevilla FC","https://tmssl.akamaized.net/images/flagge/verysmall/157.png?lm=1520611569","LaLiga","https://www.transfermarkt.us/laliga/transfers/wettbewerb/ES1/saison_id/2019","€14.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/263727/transfer_id/2527101",""
"53","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Manuel Locatelli","https://www.transfermarkt.us/manuel-locatelli/profil/spieler/265088","Defensive Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","https://www.transfermarkt.us/us-sassuolo/startseite/verein/6574/saison_id/2019","","Sassuolo","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","Serie A","https://www.transfermarkt.us/serie-a/transfers/wettbewerb/IT1/saison_id/2019","€14.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/265088/transfer_id/2223342",""
"54","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Djibril Sow","https://www.transfermarkt.us/djibril-sow/profil/spieler/212723","Central Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/148.png?lm=1520611569","https://www.transfermarkt.us/eintracht-frankfurt/startseite/verein/24/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/24.png?lm=1403806187","E. Frankfurt","https://tmssl.akamaized.net/images/flagge/verysmall/40.png?lm=1520612525","Bundesliga","https://www.transfermarkt.us/bundesliga/transfers/wettbewerb/L1/saison_id/2019","€14.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/212723/transfer_id/2526806","https://tmssl.akamaized.net/images/flagge/verysmall/149.png?lm=1520611569"
"55","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Leander Dendoncker","https://www.transfermarkt.us/leander-dendoncker/profil/spieler/168157","Defensive Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/19.png?lm=1520611569","https://www.transfermarkt.us/wolverhampton-wanderers/startseite/verein/543/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/543.png?lm=1467496784","Wolves","https://tmssl.akamaized.net/images/flagge/verysmall/189.png?lm=1520611569","Premier League","https://www.transfermarkt.us/premier-league/transfers/wettbewerb/GB1/saison_id/2019","€13.80m","https://www.transfermarkt.us/jumplist/transfers/spieler/168157/transfer_id/2217502",""
"56","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Ruslan Malinovskyi","https://www.transfermarkt.us/ruslan-malinovskyi/profil/spieler/207877","Attacking Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/177.png?lm=1520611569","https://www.transfermarkt.us/atalanta-bergamo/startseite/verein/800/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/800.png?lm=1438547428","Atalanta BC","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","Serie A","https://www.transfermarkt.us/serie-a/transfers/wettbewerb/IT1/saison_id/2019","€13.60m","https://www.transfermarkt.us/jumplist/transfers/spieler/207877/transfer_id/2559743",""
"57","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Valentin Rongier","https://www.transfermarkt.us/valentin-rongier/profil/spieler/332889","Central Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/50.png?lm=1520611569","https://www.transfermarkt.us/olympique-marseille/startseite/verein/244/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/244.png?lm=1485642163","Marseille","https://tmssl.akamaized.net/images/flagge/verysmall/50.png?lm=1520611569","Ligue 1","https://www.transfermarkt.us/ligue-1/transfers/wettbewerb/FR1/saison_id/2019","€13.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/332889/transfer_id/2634011",""
"58","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Gerson","https://www.transfermarkt.us/gerson/profil/spieler/341705","Central Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/26.png?lm=1520611569","https://www.transfermarkt.us/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/614.png?lm=1551023331","Flamengo","https://tmssl.akamaized.net/images/flagge/verysmall/26.png?lm=1520611569","Série A","https://www.transfermarkt.us/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2019","€13.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/341705/transfer_id/2553335",""
"59","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Alexis Claude-Maurice","https://www.transfermarkt.us/alexis-claude-maurice/profil/spieler/384593","Attacking Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/50.png?lm=1520611569","https://www.transfermarkt.us/ogc-nizza/startseite/verein/417/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/417.png?lm=1408779490","OGC Nice","https://tmssl.akamaized.net/images/flagge/verysmall/50.png?lm=1520611569","Ligue 1","https://www.transfermarkt.us/ligue-1/transfers/wettbewerb/FR1/saison_id/2019","€13.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/384593/transfer_id/2626569","https://tmssl.akamaized.net/images/flagge/verysmall/251.png?lm=1520611569"
"60","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Denis Suárez","https://www.transfermarkt.us/denis-suarez/profil/spieler/165007","Attacking Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/157.png?lm=1520611569","https://www.transfermarkt.us/celta-vigo/startseite/verein/940/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/940.png?lm=1406966406","Celta de Vigo","https://tmssl.akamaized.net/images/flagge/verysmall/157.png?lm=1520611569","LaLiga","https://www.transfermarkt.us/laliga/transfers/wettbewerb/ES1/saison_id/2019","€12.90m","https://www.transfermarkt.us/jumplist/transfers/spieler/165007/transfer_id/2530853",""
"61","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Razvan Marin","https://www.transfermarkt.us/razvan-marin/profil/spieler/295183","Central Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/140.png?lm=1520611569","https://www.transfermarkt.us/ajax-amsterdam/startseite/verein/610/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/610.png?lm=1657054414","Ajax","https://tmssl.akamaized.net/images/flagge/verysmall/122.png?lm=1520611569","Eredivisie","https://www.transfermarkt.us/eredivisie/transfers/wettbewerb/NL1/saison_id/2019","€12.50m","https://www.transfermarkt.us/jumplist/transfers/spieler/295183/transfer_id/2444246",""
"62","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Erick Pulgar","https://www.transfermarkt.us/erick-pulgar/profil/spieler/215616","Defensive Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/33.png?lm=1520611569","https://www.transfermarkt.us/ac-florenz/startseite/verein/430/saison_id/2019","","Fiorentina","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","Serie A","https://www.transfermarkt.us/serie-a/transfers/wettbewerb/IT1/saison_id/2019","€12.30m","https://www.transfermarkt.us/jumplist/transfers/spieler/215616/transfer_id/2597934",""
"63","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Nicolò Barella","https://www.transfermarkt.us/nicolo-barella/profil/spieler/255942","Central Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","https://www.transfermarkt.us/inter-mailand/startseite/verein/46/saison_id/2019","","Inter","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","Serie A","https://www.transfermarkt.us/serie-a/transfers/wettbewerb/IT1/saison_id/2019","Loan fee:","https://www.transfermarkt.us/jumplist/transfers/spieler/255942/transfer_id/2552849",""
